product_a,product_a_label,product_b,product_b_label,similarity,shared_attributes,shared_attribute_nodes
PRODUCT:5148,FRASCO VIDRIO TRANSPARENTE 5ML C/TAPA Y TAPON B18,PRODUCT:5337,PROBADOR DE VIDRIO 5ML METALIZADO RECARGABLE,0.4038,2,MATERIAL:VIDRIO|CAPACITY:5ML
PRODUCT:5036,FRASCO PLASTICO NATURAL 500ML CON TAPON Y TAPA B28MM,PRODUCT:5496,VASO DE PLASTICO 500ML,0.4038,2,MATERIAL:PLASTICO|CAPACITY:500ML
PRODUCT:5087,VASO PRECIPITADO DE VIDRIO 100 ML (BEAKER),PRODUCT:5158,FRASCO VIDRIO AMBAR 100ML C/TAPA Y TAPON B18,0.4038,2,MATERIAL:VIDRIO|CAPACITY:100ML
PRODUCT:5146,FRASCO VIDRIO VERDE 30ML C/TAPA Y TAPON B18,PRODUCT:5347,BAGUETA O VARILLA DE VIDRIO 30ML,0.4038,2,MATERIAL:VIDRIO|CAPACITY:30ML
PRODUCT:5299,FRASCO VIDRIO TRANSPARENTE 50ML B18 C/TAPA ESPRAY,PRODUCT:5461,MATRAZ ERLENMEYER DE VIDRIO BORO 50ML g-,0.4038,2,MATERIAL:VIDRIO|CAPACITY:50ML
PRODUCT:5247,FRASCO VIDRIO TRANSPARENTE 30ML C/TAPA Y TAPON N18,PRODUCT:5347,BAGUETA O VARILLA DE VIDRIO 30ML,0.4038,2,MATERIAL:VIDRIO|CAPACITY:30ML
PRODUCT:5047,FRASCO PLASTICO BLANCO 500ML CON TAPA Y TAPON N28,PRODUCT:5496,VASO DE PLASTICO 500ML,0.4038,2,MATERIAL:PLASTICO|CAPACITY:500ML
PRODUCT:5041,FRASCO PLASTICO AMBAR 500ML CON TAPA Y TAPON N28,PRODUCT:5496,VASO DE PLASTICO 500ML,0.4038,2,MATERIAL:PLASTICO|CAPACITY:500ML
PRODUCT:5147,FRASCO VIDRIO VERDE 50ML C/TAPA Y TAPON B18,PRODUCT:5461,MATRAZ ERLENMEYER DE VIDRIO BORO 50ML g-,0.4038,2,MATERIAL:VIDRIO|CAPACITY:50ML
PRODUCT:5147,FRASCO VIDRIO VERDE 50ML C/TAPA Y TAPON B18,PRODUCT:5614,BURETA DE VIDRIO C/LLAVE TEFLON 50ML,0.4038,2,MATERIAL:VIDRIO|CAPACITY:50ML
PRODUCT:5156,FRASCO VIDRIO AMBAR 30ML C/TAPA Y TAPON B18,PRODUCT:5347,BAGUETA O VARILLA DE VIDRIO 30ML,0.4038,2,MATERIAL:VIDRIO|CAPACITY:30ML
PRODUCT:5084,VASO PRECIPITADO DE VIDRIO 500 ML (BEAKER),PRODUCT:5170,FRASCO VIDRIO TRANSPARENTE 500ML C/TAPA Y TAPON N28,0.4038,2,MATERIAL:VIDRIO|CAPACITY:500ML
PRODUCT:5088,VASO PRECIPITADO DE VIDRIO 50ML (BEAKER),PRODUCT:5147,FRASCO VIDRIO VERDE 50ML C/TAPA Y TAPON B18,0.4038,2,MATERIAL:VIDRIO|CAPACITY:50ML
PRODUCT:5086,VASO PRECIPITADO DE VIDRIO FORMA ALTA 250 ML (BEAKER),PRODUCT:5171,FRASCO VIDRIO TRANSPARENTE 250ML C/TAPA Y TAPON N28,0.4038,2,MATERIAL:VIDRIO|CAPACITY:250ML
PRODUCT:5088,VASO PRECIPITADO DE VIDRIO 50ML (BEAKER),PRODUCT:5157,FRASCO VIDRIO AMBAR 50ML C/TAPA Y TAPON B18,0.4038,2,MATERIAL:VIDRIO|CAPACITY:50ML
PRODUCT:5157,FRASCO VIDRIO AMBAR 50ML C/TAPA Y TAPON B18,PRODUCT:5614,BURETA DE VIDRIO C/LLAVE TEFLON 50ML,0.4038,2,MATERIAL:VIDRIO|CAPACITY:50ML
PRODUCT:5007,TAPA DISPENSADORA BLANCO B28MM,PRODUCT:5284,TAPON IMPORTADO B28,0.4035,2,TYPE:TAPA|MOUTH_SIZE:28MM
PRODUCT:5284,TAPON IMPORTADO B28,PRODUCT:5588,TAPA DISPENSADORA NEGRO B28MM,0.4035,2,TYPE:TAPA|MOUTH_SIZE:28MM
PRODUCT:5229,BOMBA ATOMIZADORA ACANALADO 20 410 BLANCO,PRODUCT:5613,SOLO TRIGGER MINI GATILLO BLANCO B24,0.4026,2,COLOR:BLANCO|TYPE:ATOMIZADOR
PRODUCT:5182,STAPA ESPRAY PLASTICO BLANCO N28 C/SOBRE TAPA ALTA,PRODUCT:5235,BOMBA ATOMIZADORA ACANALADO N28 410 BLANCO,0.4026,2,COLOR:BLANCO|MOUTH_SIZE:28MM
PRODUCT:5077,GOTERO PLASTICO X 10ML NATURAL S/P B15MM C/TAPA Y TAPON,PRODUCT:5272,PROBADOR PLASTICO 10ML ESPRAY COLORES,0.4021,2,CAPACITY:10ML|MATERIAL:PLASTICO
PRODUCT:5282,FRASCO GOTERO INTERNO VIDRIO AMBAR B/18 5ML TAPA S.,PRODUCT:5337,PROBADOR DE VIDRIO 5ML METALIZADO RECARGABLE,0.4021,2,MATERIAL:VIDRIO|CAPACITY:5ML
PRODUCT:5555,FRASCO GOTERO INTERNO VIDRIO AMBAR  50ML B18 C/TAPA,PRODUCT:5614,BURETA DE VIDRIO C/LLAVE TEFLON 50ML,0.4021,2,MATERIAL:VIDRIO|CAPACITY:50ML
PRODUCT:5461,MATRAZ ERLENMEYER DE VIDRIO BORO 50ML g-,PRODUCT:5555,FRASCO GOTERO INTERNO VIDRIO AMBAR  50ML B18 C/TAPA,0.4021,2,MATERIAL:VIDRIO|CAPACITY:50ML
PRODUCT:5262,GOTERO PLASTICO BLANCO 10ML C/TAPA Y TAPON N15,PRODUCT:5272,PROBADOR PLASTICO 10ML ESPRAY COLORES,0.4021,2,CAPACITY:10ML|MATERIAL:PLASTICO
PRODUCT:5088,VASO PRECIPITADO DE VIDRIO 50ML (BEAKER),PRODUCT:5555,FRASCO GOTERO INTERNO VIDRIO AMBAR  50ML B18 C/TAPA,0.4021,2,MATERIAL:VIDRIO|CAPACITY:50ML
PRODUCT:5289,TAPON PLASTICO IMPORTADO N28,PRODUCT:5584,SOLO TAPA ESPUMERO B28,0.4018,2,TYPE:TAPA|MOUTH_SIZE:28MM
PRODUCT:5237,BOMBA ATOMIZADORA ACANALADO N28 410 NEGRO,PRODUCT:5588,TAPA DISPENSADORA NEGRO B28MM,0.4017,2,MOUTH_SIZE:28MM|COLOR:NEGRO
PRODUCT:5247,FRASCO VIDRIO TRANSPARENTE 30ML C/TAPA Y TAPON N18,PRODUCT:5317,FRASCO PARA GEL 30ML DE CARTERA,0.4017,2,CAPACITY:30ML|TYPE:FRASCO
PRODUCT:5149,FRASCO VIDRIO TRANSPARENTE 10ML C/TAPA Y TAPON N18,PRODUCT:5202,FRASCO ROLL-ON PAVONADO 10ML C/TAPON Y TAPA,0.4017,2,CAPACITY:10ML|TYPE:FRASCO
PRODUCT:5023,FRASCO PET TRANSPARENTE 30ML C/TAPA FLIT TOP N18,PRODUCT:5317,FRASCO PARA GEL 30ML DE CARTERA,0.4017,2,CAPACITY:30ML|TYPE:FRASCO
PRODUCT:5098,PROBADOR PLASTICO NATURAL FORMA BAJA 5ML CON TAPA ESPRAY,PRODUCT:5480,PROBADOR PLASTICO NATURAL C/GANCHO CON ATOMIZDOR 10ML,0.4017,2,MATERIAL:PLASTICO|COLOR:NATURAL
PRODUCT:5098,PROBADOR PLASTICO NATURAL FORMA BAJA 5ML CON TAPA ESPRAY,PRODUCT:5479,PROBADOR PLASTICO NATURAL CON ATOMIZDOR 10ML,0.4017,2,MATERIAL:PLASTICO|COLOR:NATURAL
PRODUCT:5285,SOLO MINI TRIGGER BLANCO B28,PRODUCT:5321,BOMBA DISPENSADORA PARA GALONERA 28/410 ACANALADO COLOR BLANCO,0.4017,2,COLOR:BLANCO|TYPE:ATOMIZADOR
PRODUCT:5007,TAPA DISPENSADORA BLANCO B28MM,PRODUCT:5235,BOMBA ATOMIZADORA ACANALADO N28 410 BLANCO,0.4017,2,COLOR:BLANCO|MOUTH_SIZE:28MM
PRODUCT:5043,FRASCO PLASTICO BLANCO 30ML CON TAPA Y TAPON N28,PRODUCT:5317,FRASCO PARA GEL 30ML DE CARTERA,0.4017,2,CAPACITY:30ML|TYPE:FRASCO
PRODUCT:5317,FRASCO PARA GEL 30ML DE CARTERA,PRODUCT:5468,FRASCO VIDRIO AZUL 30ML B/18 TAPA MINIGEL,0.4017,2,CAPACITY:30ML|TYPE:FRASCO
PRODUCT:5208,FRASCO PET TRANSPARENTE 30ML C/TAPA PRESS N20,PRODUCT:5317,FRASCO PARA GEL 30ML DE CARTERA,0.4017,2,CAPACITY:30ML|TYPE:FRASCO
PRODUCT:5156,FRASCO VIDRIO AMBAR 30ML C/TAPA Y TAPON B18,PRODUCT:5317,FRASCO PARA GEL 30ML DE CARTERA,0.4017,2,CAPACITY:30ML|TYPE:FRASCO
PRODUCT:5202,FRASCO ROLL-ON PAVONADO 10ML C/TAPON Y TAPA,PRODUCT:5387,FRASCO VIDRIO ROSADO 10ML C/TAPA ESPRAY N18,0.4017,2,CAPACITY:10ML|TYPE:FRASCO
PRODUCT:5202,FRASCO ROLL-ON PAVONADO 10ML C/TAPON Y TAPA,PRODUCT:5559,FRASCO VIDRIO NEGRO 10ML C/TAPA Y TAPON N18,0.4017,2,CAPACITY:10ML|TYPE:FRASCO
PRODUCT:5143,FRASCO VIDRIO VERDE 10ML C/TAPA Y TAPON N18,PRODUCT:5202,FRASCO ROLL-ON PAVONADO 10ML C/TAPON Y TAPA,0.4017,2,CAPACITY:10ML|TYPE:FRASCO
PRODUCT:5146,FRASCO VIDRIO VERDE 30ML C/TAPA Y TAPON B18,PRODUCT:5317,FRASCO PARA GEL 30ML DE CARTERA,0.4017,2,CAPACITY:30ML|TYPE:FRASCO
PRODUCT:5317,FRASCO PARA GEL 30ML DE CARTERA,PRODUCT:5415,BOTELLA PET TRANSPARENTE 30ML B28 C/TAPA,0.4017,2,CAPACITY:30ML|TYPE:FRASCO
PRODUCT:5033,FRASCO PLASTICO NATURAL 30ML CON TAPON Y TAPA N28,PRODUCT:5317,FRASCO PARA GEL 30ML DE CARTERA,0.4017,2,CAPACITY:30ML|TYPE:FRASCO
PRODUCT:5317,FRASCO PARA GEL 30ML DE CARTERA,PRODUCT:5398,FRASCO VIDRIO AMBAR 30ML B18 C/TAPA ESPRAY,0.4017,2,CAPACITY:30ML|TYPE:FRASCO
PRODUCT:5317,FRASCO PARA GEL 30ML DE CARTERA,PRODUCT:5388,FRASCO VIDRIO ROSADO 30ML C/TAPA ESPRAY N18,0.4017,2,CAPACITY:30ML|TYPE:FRASCO
PRODUCT:5317,FRASCO PARA GEL 30ML DE CARTERA,PRODUCT:5585,FRASCO VIDRIO AZUL 30ML B/18 TAPA ESPRAY,0.4017,2,CAPACITY:30ML|TYPE:FRASCO
PRODUCT:5153,FRASCO VIDRIO AMBAR 10ML C/TAPA Y TAPON B18,PRODUCT:5202,FRASCO ROLL-ON PAVONADO 10ML C/TAPON Y TAPA,0.4017,2,CAPACITY:10ML|TYPE:FRASCO
PRODUCT:5092,PROBETA DE PLASTICO GRADUADA 10 ML,PRODUCT:5384,VASO DE VIDRIO BORO GRADUADO 10ML,0.4013,2,CAPACITY:10ML|FEATURE:GRADUADO
PRODUCT:5402,MATRAZ ERLENMEYER DE VIDRIO BORO 100ML,PRODUCT:5609,FRASCO VIDRIO TRANSPARENTE 100ML TAPA SPRAY METALIZADA,0.4013,2,MATERIAL:VIDRIO|CAPACITY:100ML
PRODUCT:5087,VASO PRECIPITADO DE VIDRIO 100 ML (BEAKER),PRODUCT:5609,FRASCO VIDRIO TRANSPARENTE 100ML TAPA SPRAY METALIZADA,0.4013,2,MATERIAL:VIDRIO|CAPACITY:100ML
PRODUCT:5092,PROBETA DE PLASTICO GRADUADA 10 ML,PRODUCT:5349,BURETA DE VIDRIO GRADUADO DE 10ML CON LLAVE DE VIDRIO,0.4013,2,CAPACITY:10ML|FEATURE:GRADUADO
PRODUCT:5092,PROBETA DE PLASTICO GRADUADA 10 ML,PRODUCT:5110,PIPETA SEREOLOGICA GRADUADA DE VIDRIO DE 10ML - CITOGLAS,0.4013,2,CAPACITY:10ML|FEATURE:GRADUADO
PRODUCT:5340,FRASCO PET COLORES BOSTON 120ML C/TAPA ESPRAY B20,PRODUCT:5453,FRASCO BULLET 120ML C/TAPA ATOMIZADOR,0.4009,2,TYPE:FRASCO|CAPACITY:120ML
PRODUCT:5495,FRASCO PLASTICO INSECTICIDA 250ML C/TAPA Y TAPON,PRODUCT:5504,FRASCO BULLET 250 ML C/TAPA ATOMIZADOR B/24,0.4009,2,TYPE:FRASCO|CAPACITY:250ML
PRODUCT:5453,FRASCO BULLET 120ML C/TAPA ATOMIZADOR,PRODUCT:5518,FRASCO PET DE COLORES BOSTON 120ML C/TAPA FLIP TOP N20,0.4009,2,TYPE:FRASCO|CAPACITY:120ML
PRODUCT:5245,FRASCO VIDRIO TRANSPARENTE 20ML C/TAPA BAQUELITA N24 Y LAINA SILICONA,PRODUCT:5312,VIDRIO TUBULAR 20ML C/TAPA BAQUELITA N24 Y LAINA CARTON PTFE,0.4002,4,CAPACITY:20ML|ACCESSORY:LAINA|SUBTYPE:LAINA|MOUTH_SIZE:24MM
PRODUCT:5323,VASO DOSIFICADOR PLASTICO GRADUADO 15ML,PRODUCT:5587,VASO DE PLASTICO GRADUADO ALTO RELIEVE 500ML ISOLAB,0.4,2,MATERIAL:PLASTICO|FEATURE:GRADUADO
PRODUCT:5302,FRASCO DE VIDRIO BOCA ANCHA TAPA AZUL 250ML,PRODUCT:5495,FRASCO PLASTICO INSECTICIDA 250ML C/TAPA Y TAPON,0.4,2,TYPE:FRASCO|CAPACITY:250ML
PRODUCT:5264,FRASCO DE  VIDRIO BOCA ANCHA TAPA AZUL 500ML,PRODUCT:5610,FRASCO LAVAVAJILLA PET 500ML S/TAPA,0.4,2,TYPE:FRASCO|CAPACITY:500ML
PRODUCT:5174,FRASCO VIDRIO TRANSPARENTE 250ML C/TAPA DE METAL,PRODUCT:5495,FRASCO PLASTICO INSECTICIDA 250ML C/TAPA Y TAPON,0.4,2,TYPE:FRASCO|CAPACITY:250ML
PRODUCT:5185,FRASCO PLASTICO INSECTICIDA BLANCO 500ML C/TAPA Y TAPON,PRODUCT:5610,FRASCO LAVAVAJILLA PET 500ML S/TAPA,0.4,2,TYPE:FRASCO|CAPACITY:500ML
PRODUCT:5323,VASO DOSIFICADOR PLASTICO GRADUADO 15ML,PRODUCT:5490,VASO GRADUADO DE PLASTICO 500ML,0.4,2,MATERIAL:PLASTICO|FEATURE:GRADUADO
PRODUCT:5348,FRASCO DE VIDRIO BOCA ANCHA AMBAR TAPA AZUL 250ML,PRODUCT:5495,FRASCO PLASTICO INSECTICIDA 250ML C/TAPA Y TAPON,0.4,2,TYPE:FRASCO|CAPACITY:250ML
PRODUCT:5453,FRASCO BULLET 120ML C/TAPA ATOMIZADOR,PRODUCT:5504,FRASCO BULLET 250 ML C/TAPA ATOMIZADOR B/24,0.4,2,TYPE:FRASCO|SUBTYPE:ATOMIZADOR
PRODUCT:5521,FRASCO DE VIDRIO BOCA ANCHA AMBAR TAPA AZUL 500ML,PRODUCT:5610,FRASCO LAVAVAJILLA PET 500ML S/TAPA,0.4,2,TYPE:FRASCO|CAPACITY:500ML
PRODUCT:5073,FRASCO BULLET 75ML CON TAPA	ATOMIZADOR,PRODUCT:5504,FRASCO BULLET 250 ML C/TAPA ATOMIZADOR B/24,0.4,2,TYPE:FRASCO|SUBTYPE:ATOMIZADOR
PRODUCT:5019,FRASCO BULLET 60ML CON TAPA ATOMIZADOR,PRODUCT:5504,FRASCO BULLET 250 ML C/TAPA ATOMIZADOR B/24,0.4,2,TYPE:FRASCO|SUBTYPE:ATOMIZADOR
PRODUCT:5072,FRASCO YOGURT 1LT BLANCO CON TAPA 38MM,PRODUCT:5565,FRASCO DE VIDRIO AMBAR BOCA ANCHA TAPA AZUL 1L,0.4,2,TYPE:FRASCO|CAPACITY:1L
PRODUCT:5072,FRASCO YOGURT 1LT BLANCO CON TAPA 38MM,PRODUCT:5259,FRASCO DE VIDRIO BOCA ANCHA TAPA AZUL 1L NIU S/20.0,0.4,2,TYPE:FRASCO|CAPACITY:1L
PRODUCT:5063,FRASCO VIDRIO AMBAR HOMBRO CAIDO 125ML TAPA ESPRAY PISTOLA negro,PRODUCT:5315,FRASCO PLASTICO INSECTICIDA 125ML C/TAPA Y TAPON,0.4,2,TYPE:FRASCO|CAPACITY:125ML
PRODUCT:5052,FRASCO VIDRIO AMBAR 250ML HOMBRO CAIDO C/TAPA Y TAPON,PRODUCT:5495,FRASCO PLASTICO INSECTICIDA 250ML C/TAPA Y TAPON,0.4,2,TYPE:FRASCO|CAPACITY:250ML
PRODUCT:5051,TAPA DE PLASTICO ROSCA,PRODUCT:5182,STAPA ESPRAY PLASTICO BLANCO N28 C/SOBRE TAPA ALTA,0.4,2,TYPE:TAPA|MATERIAL:PLASTICO
PRODUCT:5016,FRASCO VIDRIO AMBAR HOMBRO CAIDO 250ML TAPA ESPRAY PISTOLA,PRODUCT:5495,FRASCO PLASTICO INSECTICIDA 250ML C/TAPA Y TAPON,0.4,2,TYPE:FRASCO|CAPACITY:250ML
PRODUCT:5074,FRASCO BULLET 100ML CON TAPA ATOMIZADOR,PRODUCT:5504,FRASCO BULLET 250 ML C/TAPA ATOMIZADOR B/24,0.4,2,TYPE:FRASCO|SUBTYPE:ATOMIZADOR
PRODUCT:5018,FRASCO BULLET 30ML CON TAPA ATOMIZADOR,PRODUCT:5504,FRASCO BULLET 250 ML C/TAPA ATOMIZADOR B/24,0.4,2,TYPE:FRASCO|SUBTYPE:ATOMIZADOR
PRODUCT:5010,PROBADOR VIDRIO TRASPARENTE 3ML CON TAPA SPRAY,PRODUCT:5581,SOLO TAPA SPRAY MINI PISTOLA NEGRA N20,0.3996,2,TYPE:ATOMIZADOR|SUBTYPE:ATOMIZADOR
PRODUCT:5011,PROBADOR VIDRIO TRASPARENTE 5ML CON TAPA SPRAY,PRODUCT:5581,SOLO TAPA SPRAY MINI PISTOLA NEGRA N20,0.3996,2,TYPE:ATOMIZADOR|SUBTYPE:ATOMIZADOR
PRODUCT:5009,PROBADOR VIDRIO TRASPARENTE 2ML CON TAPA SPRAY,PRODUCT:5581,SOLO TAPA SPRAY MINI PISTOLA NEGRA N20,0.3996,2,TYPE:ATOMIZADOR|SUBTYPE:ATOMIZADOR
PRODUCT:5012,PROBADOR VIDRIO TRASPARENTE 10ML CON TAPA SPRAY,PRODUCT:5581,SOLO TAPA SPRAY MINI PISTOLA NEGRA N20,0.3996,2,TYPE:ATOMIZADOR|SUBTYPE:ATOMIZADOR
PRODUCT:5136,FRASCO MINI PARA AROMATIZADOR VIDRIO 6ML C/TAPA,PRODUCT:5512,FRASCO VIDRIO TRANSPARENTE 370 RECTO P-L T/63,0.3996,2,MATERIAL:VIDRIO|TYPE:FRASCO
PRODUCT:5365,FRASCO VID TRANSPARENTE 370ML BAJO C/TAPA 77,PRODUCT:5512,FRASCO VIDRIO TRANSPARENTE 370 RECTO P-L T/63,0.3996,2,TYPE:FRASCO|COLOR:TRANSPARENTE
PRODUCT:5074,FRASCO BULLET 100ML CON TAPA ATOMIZADOR,PRODUCT:5343,FRASCO DE VIDRIO BOCA ANCHA AMBAR TAPA AZUL 100ML,0.3992,2,CAPACITY:100ML|TYPE:FRASCO
PRODUCT:5074,FRASCO BULLET 100ML CON TAPA ATOMIZADOR,PRODUCT:5342,FRASCO DE VIDRIO BOCA ANCHA TRANSPARENTE TAPA AZUL 100ml,0.3992,2,CAPACITY:100ML|TYPE:FRASCO
PRODUCT:5138,TUBO CONICO CON TAPA ROSCA DE 50ML NO ESTERIL,PRODUCT:5575,TUBO DE ENSAYO T/ROSCA 20*150MM - PYREX,0.3991,2,SUBTYPE:ROSCA|TYPE:TUBO
PRODUCT:5137,TUBO DE ENSAYO C/TAPA ROSCA 13*100 SIMPLE,PRODUCT:5437,TUBO CONICO C/TAPA ROSCA NO ESTERIL DE 10ML (BLS*100UND),0.3991,2,SUBTYPE:ROSCA|TYPE:TUBO
PRODUCT:5188,TUBO DE ENSAYO T/ROSCA 16*150 - PYREX,PRODUCT:5250,TUBO CONICO CON TAPA ROSCA DE 15ML NO ESTERIL,0.3991,2,SUBTYPE:ROSCA|TYPE:TUBO
PRODUCT:5188,TUBO DE ENSAYO T/ROSCA 16*150 - PYREX,PRODUCT:5437,TUBO CONICO C/TAPA ROSCA NO ESTERIL DE 10ML (BLS*100UND),0.3991,2,SUBTYPE:ROSCA|TYPE:TUBO
PRODUCT:5138,TUBO CONICO CON TAPA ROSCA DE 50ML NO ESTERIL,PRODUCT:5188,TUBO DE ENSAYO T/ROSCA 16*150 - PYREX,0.3991,2,SUBTYPE:ROSCA|TYPE:TUBO
PRODUCT:5137,TUBO DE ENSAYO C/TAPA ROSCA 13*100 SIMPLE,PRODUCT:5250,TUBO CONICO CON TAPA ROSCA DE 15ML NO ESTERIL,0.3991,2,SUBTYPE:ROSCA|TYPE:TUBO
PRODUCT:5137,TUBO DE ENSAYO C/TAPA ROSCA 13*100 SIMPLE,PRODUCT:5138,TUBO CONICO CON TAPA ROSCA DE 50ML NO ESTERIL,0.3991,2,SUBTYPE:ROSCA|TYPE:TUBO
PRODUCT:5051,TAPA DE PLASTICO ROSCA,PRODUCT:5619,TAPA DISPENSADORA PLASTICO B24,0.3991,2,TYPE:TAPA|MATERIAL:PLASTICO
PRODUCT:5250,TUBO CONICO CON TAPA ROSCA DE 15ML NO ESTERIL,PRODUCT:5575,TUBO DE ENSAYO T/ROSCA 20*150MM - PYREX,0.3991,2,SUBTYPE:ROSCA|TYPE:TUBO
PRODUCT:5250,TUBO CONICO CON TAPA ROSCA DE 15ML NO ESTERIL,PRODUCT:5616,TUBO DE ENSAYO T/ROSCA 20*125 PYREX,0.3991,2,SUBTYPE:ROSCA|TYPE:TUBO
PRODUCT:5437,TUBO CONICO C/TAPA ROSCA NO ESTERIL DE 10ML (BLS*100UND),PRODUCT:5616,TUBO DE ENSAYO T/ROSCA 20*125 PYREX,0.3991,2,SUBTYPE:ROSCA|TYPE:TUBO
PRODUCT:5437,TUBO CONICO C/TAPA ROSCA NO ESTERIL DE 10ML (BLS*100UND),PRODUCT:5575,TUBO DE ENSAYO T/ROSCA 20*150MM - PYREX,0.3991,2,SUBTYPE:ROSCA|TYPE:TUBO
PRODUCT:5235,BOMBA ATOMIZADORA ACANALADO N28 410 BLANCO,PRODUCT:5324,FRASCO BLANCO TIPO LAVABAJILLA 650ML C/TAPA FLIT TOP B28,0.3991,2,COLOR:BLANCO|MOUTH_SIZE:28MM
PRODUCT:5138,TUBO CONICO CON TAPA ROSCA DE 50ML NO ESTERIL,PRODUCT:5616,TUBO DE ENSAYO T/ROSCA 20*125 PYREX,0.3991,2,SUBTYPE:ROSCA|TYPE:TUBO
PRODUCT:5072,FRASCO YOGURT 1LT BLANCO CON TAPA 38MM,PRODUCT:5324,FRASCO BLANCO TIPO LAVABAJILLA 650ML C/TAPA FLIT TOP B28,0.3987,2,COLOR:BLANCO|TYPE:FRASCO
PRODUCT:5518,FRASCO PET DE COLORES BOSTON 120ML C/TAPA FLIP TOP N20,PRODUCT:5610,FRASCO LAVAVAJILLA PET 500ML S/TAPA,0.3987,2,TYPE:FRASCO|MATERIAL:PET
PRODUCT:5340,FRASCO PET COLORES BOSTON 120ML C/TAPA ESPRAY B20,PRODUCT:5610,FRASCO LAVAVAJILLA PET 500ML S/TAPA,0.3987,2,TYPE:FRASCO|MATERIAL:PET
PRODUCT:5090,PROBETA DE VIDRIO GRADUADA C/PICO 50 ML G-,PRODUCT:5603,PIPETA SEREOLOGICA GRADUADA VIDRIO 3ML,0.3983,2,MATERIAL:VIDRIO|FEATURE:GRADUADO
PRODUCT:5089,PROBETA DE VIDRIO GRADUADA C/PICO 10 ML,PRODUCT:5224,VASO VIDRIO BORO GRADUADO 2LT,0.3983,2,MATERIAL:VIDRIO|FEATURE:GRADUADO
PRODUCT:5090,PROBETA DE VIDRIO GRADUADA C/PICO 50 ML G-,PRODUCT:5514,PIPETA SEREOLOGICA GRADUADA VIDRIO 25ML,0.3983,2,MATERIAL:VIDRIO|FEATURE:GRADUADO
PRODUCT:5090,PROBETA DE VIDRIO GRADUADA C/PICO 50 ML G-,PRODUCT:5602,PIPETA SEREOLOGICA GRADUADA VIDRIO 2ML,0.3983,2,MATERIAL:VIDRIO|FEATURE:GRADUADO
PRODUCT:5384,VASO DE VIDRIO BORO GRADUADO 10ML,PRODUCT:5412,PROBETA VIDRIO GRADUADA 1L,0.3983,2,MATERIAL:VIDRIO|FEATURE:GRADUADO
PRODUCT:5090,PROBETA DE VIDRIO GRADUADA C/PICO 50 ML G-,PRODUCT:5409,FIOLA VOLUMETRICA GRADUADO DE VIDRIO 1000ML - BOECO,0.3983,2,MATERIAL:VIDRIO|FEATURE:GRADUADO
PRODUCT:5094,PROBETA DE PLASTICO GRADUADA 100 ML,PRODUCT:5490,VASO GRADUADO DE PLASTICO 500ML,0.3983,2,MATERIAL:PLASTICO|FEATURE:GRADUADO
PRODUCT:5090,PROBETA DE VIDRIO GRADUADA C/PICO 50 ML G-,PRODUCT:5349,BURETA DE VIDRIO GRADUADO DE 10ML CON LLAVE DE VIDRIO,0.3983,2,MATERIAL:VIDRIO|FEATURE:GRADUADO
PRODUCT:5238,BOMBA ATOMIZADORA ACANALADO N28 410 CELESTE,PRODUCT:5249,SOLO MINI TRIGGER NEGRO B28,0.3983,2,MOUTH_SIZE:28MM|TYPE:ATOMIZADOR
PRODUCT:5093,PROBETA DE PLASTICO GRADUADA 50 ML,PRODUCT:5490,VASO GRADUADO DE PLASTICO 500ML,0.3983,2,MATERIAL:PLASTICO|FEATURE:GRADUADO
PRODUCT:5093,PROBETA DE PLASTICO GRADUADA 50 ML,PRODUCT:5587,VASO DE PLASTICO GRADUADO ALTO RELIEVE 500ML ISOLAB,0.3983,2,MATERIAL:PLASTICO|FEATURE:GRADUADO
PRODUCT:5094,PROBETA DE PLASTICO GRADUADA 100 ML,PRODUCT:5587,VASO DE PLASTICO GRADUADO ALTO RELIEVE 500ML ISOLAB,0.3983,2,MATERIAL:PLASTICO|FEATURE:GRADUADO
PRODUCT:5089,PROBETA DE VIDRIO GRADUADA C/PICO 10 ML,PRODUCT:5097,BURETA DE VIDRIO GRADUADO DE 25 ML CON LLAVE DE VIDRIO,0.3983,2,MATERIAL:VIDRIO|FEATURE:GRADUADO
PRODUCT:5091,PROBETA DE VIDRIO GRADUADA C/PICO 100 ML,PRODUCT:5110,PIPETA SEREOLOGICA GRADUADA DE VIDRIO DE 10ML - CITOGLAS,0.3983,2,MATERIAL:VIDRIO|FEATURE:GRADUADO
PRODUCT:5091,PROBETA DE VIDRIO GRADUADA C/PICO 100 ML,PRODUCT:5097,BURETA DE VIDRIO GRADUADO DE 25 ML CON LLAVE DE VIDRIO,0.3983,2,MATERIAL:VIDRIO|FEATURE:GRADUADO
PRODUCT:5091,PROBETA DE VIDRIO GRADUADA C/PICO 100 ML,PRODUCT:5349,BURETA DE VIDRIO GRADUADO DE 10ML CON LLAVE DE VIDRIO,0.3983,2,MATERIAL:VIDRIO|FEATURE:GRADUADO
PRODUCT:5412,PROBETA VIDRIO GRADUADA 1L,PRODUCT:5603,PIPETA SEREOLOGICA GRADUADA VIDRIO 3ML,0.3983,2,MATERIAL:VIDRIO|FEATURE:GRADUADO
