source,target,relation,weight,evidence
PRODUCT:5500,CAPACITY:5ML,HAS_CAPACITY,0.95,"GRADILLA PARA CRIOVIALES TAPA PRESION (EPPENDORF) 0.5ML, 1.5ML Y 2ML"
PRODUCT:5502,SUBTYPE:VIAL,HAS_SUBTYPE,0.88,VIAL VIDRIO AMBAR 50ML B20
PRODUCT:5502,MATERIAL:VIDRIO,HAS_MATERIAL,0.94,VIAL VIDRIO AMBAR 50ML B20
PRODUCT:5502,COLOR:AMBAR,HAS_COLOR,0.94,VIAL VIDRIO AMBAR 50ML B20
PRODUCT:5502,CAPACITY:50ML,HAS_CAPACITY,0.95,VIAL VIDRIO AMBAR 50ML B20
PRODUCT:5502,MOUTH_SIZE:20MM,HAS_MOUTH_SIZE,0.92,VIAL VIDRIO AMBAR 50ML B20
PRODUCT:5503,MATERIAL:ALUMINIO,HAS_MATERIAL,0.94,PRECINTO DE ALUMINIO PLATEADO #20
PRODUCT:5503,COLOR:PLATEADO,HAS_COLOR,0.94,PRECINTO DE ALUMINIO PLATEADO #20
PRODUCT:5504,TYPE:FRASCO,HAS_TYPE,0.93,FRASCO BULLET 250 ML C/TAPA ATOMIZADOR B/24
PRODUCT:5504,SUBTYPE:ATOMIZADOR,HAS_SUBTYPE,0.95,FRASCO BULLET 250 ML C/TAPA ATOMIZADOR B/24
PRODUCT:5504,ACCESSORY:TAPA,HAS_ACCESSORY,0.88,FRASCO BULLET 250 ML C/TAPA ATOMIZADOR B/24
PRODUCT:5504,CAPACITY:250ML,HAS_CAPACITY,0.95,FRASCO BULLET 250 ML C/TAPA ATOMIZADOR B/24
PRODUCT:5504,MOUTH_SIZE:24MM,HAS_MOUTH_SIZE,0.92,FRASCO BULLET 250 ML C/TAPA ATOMIZADOR B/24
PRODUCT:5505,MATERIAL:PLASTICO,HAS_MATERIAL,0.94,CUCHARA PLASTICO 10GR
PRODUCT:5505,CAPACITY:10GR,HAS_CAPACITY,0.95,CUCHARA PLASTICO 10GR
PRODUCT:5506,SUBTYPE:LAINA,HAS_SUBTYPE,0.92,LAINA PLASTICO N58
PRODUCT:5506,ACCESSORY:LAINA,HAS_ACCESSORY,0.9,LAINA PLASTICO N58
PRODUCT:5506,MATERIAL:PLASTICO,HAS_MATERIAL,0.94,LAINA PLASTICO N58
PRODUCT:5506,MOUTH_SIZE:58MM,HAS_MOUTH_SIZE,0.92,LAINA PLASTICO N58
PRODUCT:5507,TYPE:GOTERO,HAS_TYPE,0.95,FRASCO GOTERO VIDRIO AZUL 100ML C/TAPA Y CHUPON
PRODUCT:5507,SUBTYPE:CHUPON,HAS_SUBTYPE,0.94,FRASCO GOTERO VIDRIO AZUL 100ML C/TAPA Y CHUPON
PRODUCT:5507,ACCESSORY:CHUPON,HAS_ACCESSORY,0.92,FRASCO GOTERO VIDRIO AZUL 100ML C/TAPA Y CHUPON
PRODUCT:5507,ACCESSORY:TAPA,HAS_ACCESSORY,0.92,FRASCO GOTERO VIDRIO AZUL 100ML C/TAPA Y CHUPON
PRODUCT:5507,MATERIAL:VIDRIO,HAS_MATERIAL,0.94,FRASCO GOTERO VIDRIO AZUL 100ML C/TAPA Y CHUPON
PRODUCT:5507,COLOR:AZUL,HAS_COLOR,0.94,FRASCO GOTERO VIDRIO AZUL 100ML C/TAPA Y CHUPON
PRODUCT:5507,CAPACITY:100ML,HAS_CAPACITY,0.95,FRASCO GOTERO VIDRIO AZUL 100ML C/TAPA Y CHUPON
PRODUCT:5508,TYPE:GOTERO,HAS_TYPE,0.95,FRASCO GOTERO VIDRIO VERDE 50ML C/TAPA Y CHUPON
PRODUCT:5508,SUBTYPE:CHUPON,HAS_SUBTYPE,0.94,FRASCO GOTERO VIDRIO VERDE 50ML C/TAPA Y CHUPON
PRODUCT:5508,ACCESSORY:CHUPON,HAS_ACCESSORY,0.92,FRASCO GOTERO VIDRIO VERDE 50ML C/TAPA Y CHUPON
PRODUCT:5508,ACCESSORY:TAPA,HAS_ACCESSORY,0.92,FRASCO GOTERO VIDRIO VERDE 50ML C/TAPA Y CHUPON
PRODUCT:5508,MATERIAL:VIDRIO,HAS_MATERIAL,0.94,FRASCO GOTERO VIDRIO VERDE 50ML C/TAPA Y CHUPON
PRODUCT:5508,COLOR:VERDE,HAS_COLOR,0.94,FRASCO GOTERO VIDRIO VERDE 50ML C/TAPA Y CHUPON
PRODUCT:5508,CAPACITY:50ML,HAS_CAPACITY,0.95,FRASCO GOTERO VIDRIO VERDE 50ML C/TAPA Y CHUPON
PRODUCT:5509,TYPE:TUBO,HAS_TYPE,0.9,TUBO COLAPSIBLE 30ML NATURAL C/TAPA
PRODUCT:5509,ACCESSORY:TAPA,HAS_ACCESSORY,0.88,TUBO COLAPSIBLE 30ML NATURAL C/TAPA
PRODUCT:5509,COLOR:NATURAL,HAS_COLOR,0.94,TUBO COLAPSIBLE 30ML NATURAL C/TAPA
PRODUCT:5509,CAPACITY:30ML,HAS_CAPACITY,0.95,TUBO COLAPSIBLE 30ML NATURAL C/TAPA
PRODUCT:5510,TYPE:POTE,HAS_TYPE,0.92,POTE DOBLE FONDO BLANCO IMPORTADO 120GR C/TAPA Y LAINA
PRODUCT:5510,SUBTYPE:LAINA,HAS_SUBTYPE,0.92,POTE DOBLE FONDO BLANCO IMPORTADO 120GR C/TAPA Y LAINA
PRODUCT:5510,ACCESSORY:LAINA,HAS_ACCESSORY,0.9,POTE DOBLE FONDO BLANCO IMPORTADO 120GR C/TAPA Y LAINA
PRODUCT:5510,ACCESSORY:TAPA,HAS_ACCESSORY,0.9,POTE DOBLE FONDO BLANCO IMPORTADO 120GR C/TAPA Y LAINA
PRODUCT:5510,FEATURE:IMPORTADO,HAS_FEATURE,0.8,POTE DOBLE FONDO BLANCO IMPORTADO 120GR C/TAPA Y LAINA
PRODUCT:5510,COLOR:BLANCO,HAS_COLOR,0.94,POTE DOBLE FONDO BLANCO IMPORTADO 120GR C/TAPA Y LAINA
PRODUCT:5510,CAPACITY:120GR,HAS_CAPACITY,0.95,POTE DOBLE FONDO BLANCO IMPORTADO 120GR C/TAPA Y LAINA
PRODUCT:5511,TYPE:POTE,HAS_TYPE,0.92,POTE PET TRANSPARENTE 750ML C/TAPA
PRODUCT:5511,ACCESSORY:TAPA,HAS_ACCESSORY,0.88,POTE PET TRANSPARENTE 750ML C/TAPA
PRODUCT:5511,MATERIAL:PET,HAS_MATERIAL,0.94,POTE PET TRANSPARENTE 750ML C/TAPA
PRODUCT:5511,COLOR:TRANSPARENTE,HAS_COLOR,0.94,POTE PET TRANSPARENTE 750ML C/TAPA
PRODUCT:5511,CAPACITY:750ML,HAS_CAPACITY,0.95,POTE PET TRANSPARENTE 750ML C/TAPA
PRODUCT:5512,TYPE:FRASCO,HAS_TYPE,0.93,FRASCO VIDRIO TRANSPARENTE 370 RECTO P-L T/63
PRODUCT:5512,MATERIAL:VIDRIO,HAS_MATERIAL,0.94,FRASCO VIDRIO TRANSPARENTE 370 RECTO P-L T/63
PRODUCT:5512,COLOR:TRANSPARENTE,HAS_COLOR,0.94,FRASCO VIDRIO TRANSPARENTE 370 RECTO P-L T/63
PRODUCT:5512,MOUTH_SIZE:63MM,HAS_MOUTH_SIZE,0.92,FRASCO VIDRIO TRANSPARENTE 370 RECTO P-L T/63
PRODUCT:5513,TYPE:TUBO,HAS_TYPE,0.9,TUBO ENSAYO PYREX 13*100 (BX250) 10ml
PRODUCT:5513,CAPACITY:10ML,HAS_CAPACITY,0.95,TUBO ENSAYO PYREX 13*100 (BX250) 10ml
PRODUCT:5514,FEATURE:GRADUADO,HAS_FEATURE,0.9,PIPETA SEREOLOGICA GRADUADA VIDRIO 25ML
PRODUCT:5514,MATERIAL:VIDRIO,HAS_MATERIAL,0.94,PIPETA SEREOLOGICA GRADUADA VIDRIO 25ML
PRODUCT:5514,CAPACITY:25ML,HAS_CAPACITY,0.95,PIPETA SEREOLOGICA GRADUADA VIDRIO 25ML
PRODUCT:5515,MATERIAL:VIDRIO,HAS_MATERIAL,0.94,FIOLA DE VIDRIO 250ML
PRODUCT:5515,CAPACITY:250ML,HAS_CAPACITY,0.95,FIOLA DE VIDRIO 250ML
PRODUCT:5516,MATERIAL:VIDRIO,HAS_MATERIAL,0.94,FIOLA DE VIDRIO 500
PRODUCT:5517,ACCESSORY:REJILLA,HAS_ACCESSORY,0.88,REJILLA CON CENTRO CERAMICO 125MM
PRODUCT:5518,TYPE:FRASCO,HAS_TYPE,0.93,FRASCO PET DE COLORES BOSTON 120ML C/TAPA FLIP TOP N20
PRODUCT:5518,ACCESSORY:TAPA,HAS_ACCESSORY,0.88,FRASCO PET DE COLORES BOSTON 120ML C/TAPA FLIP TOP N20
PRODUCT:5518,MATERIAL:PET,HAS_MATERIAL,0.94,FRASCO PET DE COLORES BOSTON 120ML C/TAPA FLIP TOP N20
PRODUCT:5518,CAPACITY:120ML,HAS_CAPACITY,0.95,FRASCO PET DE COLORES BOSTON 120ML C/TAPA FLIP TOP N20
PRODUCT:5518,MOUTH_SIZE:20MM,HAS_MOUTH_SIZE,0.92,FRASCO PET DE COLORES BOSTON 120ML C/TAPA FLIP TOP N20
PRODUCT:5521,TYPE:FRASCO,HAS_TYPE,0.93,FRASCO DE VIDRIO BOCA ANCHA AMBAR TAPA AZUL 500ML
PRODUCT:5521,ACCESSORY:TAPA,HAS_ACCESSORY,0.88,FRASCO DE VIDRIO BOCA ANCHA AMBAR TAPA AZUL 500ML
PRODUCT:5521,MATERIAL:VIDRIO,HAS_MATERIAL,0.94,FRASCO DE VIDRIO BOCA ANCHA AMBAR TAPA AZUL 500ML
PRODUCT:5521,COLOR:AMBAR,HAS_COLOR,0.94,FRASCO DE VIDRIO BOCA ANCHA AMBAR TAPA AZUL 500ML
PRODUCT:5521,CAPACITY:500ML,HAS_CAPACITY,0.95,FRASCO DE VIDRIO BOCA ANCHA AMBAR TAPA AZUL 500ML
PRODUCT:5522,MATERIAL:VIDRIO,HAS_MATERIAL,0.94,PLACA PETRI DE VIDRIO 60
PRODUCT:5523,TYPE:GOTERO,HAS_TYPE,0.95,GOTERO VIDRIO AMBAR 15ML B18 C/TAPA Y CHUPON C/SEGURO
PRODUCT:5523,SUBTYPE:CHUPON,HAS_SUBTYPE,0.94,GOTERO VIDRIO AMBAR 15ML B18 C/TAPA Y CHUPON C/SEGURO
PRODUCT:5523,ACCESSORY:CHUPON,HAS_ACCESSORY,0.92,GOTERO VIDRIO AMBAR 15ML B18 C/TAPA Y CHUPON C/SEGURO
PRODUCT:5523,ACCESSORY:TAPA,HAS_ACCESSORY,0.92,GOTERO VIDRIO AMBAR 15ML B18 C/TAPA Y CHUPON C/SEGURO
PRODUCT:5523,MATERIAL:VIDRIO,HAS_MATERIAL,0.94,GOTERO VIDRIO AMBAR 15ML B18 C/TAPA Y CHUPON C/SEGURO
PRODUCT:5523,COLOR:AMBAR,HAS_COLOR,0.94,GOTERO VIDRIO AMBAR 15ML B18 C/TAPA Y CHUPON C/SEGURO
PRODUCT:5523,CAPACITY:15ML,HAS_CAPACITY,0.95,GOTERO VIDRIO AMBAR 15ML B18 C/TAPA Y CHUPON C/SEGURO
PRODUCT:5523,MOUTH_SIZE:18MM,HAS_MOUTH_SIZE,0.92,GOTERO VIDRIO AMBAR 15ML B18 C/TAPA Y CHUPON C/SEGURO
PRODUCT:5524,TYPE:TAPA,HAS_TYPE,0.9,TAPA PRESS N20
PRODUCT:5524,ACCESSORY:TAPA,HAS_ACCESSORY,0.88,TAPA PRESS N20
PRODUCT:5524,MOUTH_SIZE:20MM,HAS_MOUTH_SIZE,0.92,TAPA PRESS N20
PRODUCT:5525,TYPE:ACCESORIO,HAS_TYPE,0.9,PASTILLERO PLASTICO BLANCO 180ML C/TAPA
PRODUCT:5525,ACCESSORY:TAPA,HAS_ACCESSORY,0.88,PASTILLERO PLASTICO BLANCO 180ML C/TAPA
PRODUCT:5525,MATERIAL:PLASTICO,HAS_MATERIAL,0.94,PASTILLERO PLASTICO BLANCO 180ML C/TAPA
PRODUCT:5525,COLOR:BLANCO,HAS_COLOR,0.94,PASTILLERO PLASTICO BLANCO 180ML C/TAPA
PRODUCT:5525,CAPACITY:180ML,HAS_CAPACITY,0.95,PASTILLERO PLASTICO BLANCO 180ML C/TAPA
PRODUCT:5527,MATERIAL:VIDRIO,HAS_MATERIAL,0.94,VASO PRECIPITADO DE VIDRIO 25ML (BEAKER)
PRODUCT:5527,CAPACITY:25ML,HAS_CAPACITY,0.95,VASO PRECIPITADO DE VIDRIO 25ML (BEAKER)
PRODUCT:5528,MATERIAL:VIDRIO,HAS_MATERIAL,0.94,EMBUDO DE VIDRIO DE BOROSILICATO DE 75MM G-
PRODUCT:5530,TYPE:TAPA,HAS_TYPE,0.9,GALONERA PLASTICO NATURAL 1L B36 C/TAPA Y TAPON
PRODUCT:5530,ACCESSORY:TAPA,HAS_ACCESSORY,0.88,GALONERA PLASTICO NATURAL 1L B36 C/TAPA Y TAPON
PRODUCT:5530,MATERIAL:PLASTICO,HAS_MATERIAL,0.94,GALONERA PLASTICO NATURAL 1L B36 C/TAPA Y TAPON
PRODUCT:5530,COLOR:NATURAL,HAS_COLOR,0.94,GALONERA PLASTICO NATURAL 1L B36 C/TAPA Y TAPON
PRODUCT:5530,CAPACITY:1L,HAS_CAPACITY,0.95,GALONERA PLASTICO NATURAL 1L B36 C/TAPA Y TAPON
PRODUCT:5530,MOUTH_SIZE:36MM,HAS_MOUTH_SIZE,0.92,GALONERA PLASTICO NATURAL 1L B36 C/TAPA Y TAPON
PRODUCT:5531,TYPE:TAPA,HAS_TYPE,0.9,PET TRANSPARENTE 120ML TAPA DISPENSADOR B20
PRODUCT:5531,SUBTYPE:DISPENSADOR,HAS_SUBTYPE,0.95,PET TRANSPARENTE 120ML TAPA DISPENSADOR B20
PRODUCT:5531,ACCESSORY:TAPA,HAS_ACCESSORY,0.88,PET TRANSPARENTE 120ML TAPA DISPENSADOR B20
PRODUCT:5531,MATERIAL:PET,HAS_MATERIAL,0.94,PET TRANSPARENTE 120ML TAPA DISPENSADOR B20
PRODUCT:5531,COLOR:TRANSPARENTE,HAS_COLOR,0.94,PET TRANSPARENTE 120ML TAPA DISPENSADOR B20
PRODUCT:5531,CAPACITY:120ML,HAS_CAPACITY,0.95,PET TRANSPARENTE 120ML TAPA DISPENSADOR B20
PRODUCT:5531,MOUTH_SIZE:20MM,HAS_MOUTH_SIZE,0.92,PET TRANSPARENTE 120ML TAPA DISPENSADOR B20
PRODUCT:5532,TYPE:TAPA,HAS_TYPE,0.9,PET TRANSPARENTE 75ML TAPA DISPENSADOR B20
PRODUCT:5532,SUBTYPE:DISPENSADOR,HAS_SUBTYPE,0.95,PET TRANSPARENTE 75ML TAPA DISPENSADOR B20
PRODUCT:5532,ACCESSORY:TAPA,HAS_ACCESSORY,0.88,PET TRANSPARENTE 75ML TAPA DISPENSADOR B20
PRODUCT:5532,MATERIAL:PET,HAS_MATERIAL,0.94,PET TRANSPARENTE 75ML TAPA DISPENSADOR B20
PRODUCT:5532,COLOR:TRANSPARENTE,HAS_COLOR,0.94,PET TRANSPARENTE 75ML TAPA DISPENSADOR B20
PRODUCT:5532,CAPACITY:75ML,HAS_CAPACITY,0.95,PET TRANSPARENTE 75ML TAPA DISPENSADOR B20
PRODUCT:5532,MOUTH_SIZE:20MM,HAS_MOUTH_SIZE,0.92,PET TRANSPARENTE 75ML TAPA DISPENSADOR B20
PRODUCT:5533,TYPE:FRASCO,HAS_TYPE,0.93,FRASCO VIDRIO AMBAR IMPORTADO 125ML C/TAPA Y TAPON INTERNO.
PRODUCT:5533,ACCESSORY:TAPA,HAS_ACCESSORY,0.88,FRASCO VIDRIO AMBAR IMPORTADO 125ML C/TAPA Y TAPON INTERNO.
PRODUCT:5533,FEATURE:IMPORTADO,HAS_FEATURE,0.8,FRASCO VIDRIO AMBAR IMPORTADO 125ML C/TAPA Y TAPON INTERNO.
PRODUCT:5533,MATERIAL:VIDRIO,HAS_MATERIAL,0.94,FRASCO VIDRIO AMBAR IMPORTADO 125ML C/TAPA Y TAPON INTERNO.
PRODUCT:5533,COLOR:AMBAR,HAS_COLOR,0.94,FRASCO VIDRIO AMBAR IMPORTADO 125ML C/TAPA Y TAPON INTERNO.
PRODUCT:5533,CAPACITY:125ML,HAS_CAPACITY,0.95,FRASCO VIDRIO AMBAR IMPORTADO 125ML C/TAPA Y TAPON INTERNO.
PRODUCT:5534,TYPE:FRASCO,HAS_TYPE,0.93,FRASCO VIDRIO AMBAR IMPORTADO 250ML C/TAPA Y TAPON INTERNO.
PRODUCT:5534,ACCESSORY:TAPA,HAS_ACCESSORY,0.88,FRASCO VIDRIO AMBAR IMPORTADO 250ML C/TAPA Y TAPON INTERNO.
PRODUCT:5534,FEATURE:IMPORTADO,HAS_FEATURE,0.8,FRASCO VIDRIO AMBAR IMPORTADO 250ML C/TAPA Y TAPON INTERNO.
PRODUCT:5534,MATERIAL:VIDRIO,HAS_MATERIAL,0.94,FRASCO VIDRIO AMBAR IMPORTADO 250ML C/TAPA Y TAPON INTERNO.
PRODUCT:5534,COLOR:AMBAR,HAS_COLOR,0.94,FRASCO VIDRIO AMBAR IMPORTADO 250ML C/TAPA Y TAPON INTERNO.
PRODUCT:5534,CAPACITY:250ML,HAS_CAPACITY,0.95,FRASCO VIDRIO AMBAR IMPORTADO 250ML C/TAPA Y TAPON INTERNO.
PRODUCT:5535,TYPE:FRASCO,HAS_TYPE,0.93,FRASCO VIDRIO AMBAR IMPORTADO 500ML C/TAPA Y TAPON INTERNO.
PRODUCT:5535,ACCESSORY:TAPA,HAS_ACCESSORY,0.88,FRASCO VIDRIO AMBAR IMPORTADO 500ML C/TAPA Y TAPON INTERNO.
PRODUCT:5535,FEATURE:IMPORTADO,HAS_FEATURE,0.8,FRASCO VIDRIO AMBAR IMPORTADO 500ML C/TAPA Y TAPON INTERNO.
PRODUCT:5535,MATERIAL:VIDRIO,HAS_MATERIAL,0.94,FRASCO VIDRIO AMBAR IMPORTADO 500ML C/TAPA Y TAPON INTERNO.
PRODUCT:5535,COLOR:AMBAR,HAS_COLOR,0.94,FRASCO VIDRIO AMBAR IMPORTADO 500ML C/TAPA Y TAPON INTERNO.
PRODUCT:5535,CAPACITY:500ML,HAS_CAPACITY,0.95,FRASCO VIDRIO AMBAR IMPORTADO 500ML C/TAPA Y TAPON INTERNO.
PRODUCT:5536,TYPE:FRASCO,HAS_TYPE,0.93,FRASCO VIDRIO AMBAR IMPORTADO 60ML C/TAPA Y TAPON INTERNO.
PRODUCT:5536,ACCESSORY:TAPA,HAS_ACCESSORY,0.88,FRASCO VIDRIO AMBAR IMPORTADO 60ML C/TAPA Y TAPON INTERNO.
PRODUCT:5536,FEATURE:IMPORTADO,HAS_FEATURE,0.8,FRASCO VIDRIO AMBAR IMPORTADO 60ML C/TAPA Y TAPON INTERNO.
PRODUCT:5536,MATERIAL:VIDRIO,HAS_MATERIAL,0.94,FRASCO VIDRIO AMBAR IMPORTADO 60ML C/TAPA Y TAPON INTERNO.
PRODUCT:5536,COLOR:AMBAR,HAS_COLOR,0.94,FRASCO VIDRIO AMBAR IMPORTADO 60ML C/TAPA Y TAPON INTERNO.
PRODUCT:5536,CAPACITY:60ML,HAS_CAPACITY,0.95,FRASCO VIDRIO AMBAR IMPORTADO 60ML C/TAPA Y TAPON INTERNO.
PRODUCT:5537,TYPE:FRASCO,HAS_TYPE,0.93,FRASCO VIDRIO AMBAR IMPORTADO 100ML C/TAPA Y TAPON INTERNO.
PRODUCT:5537,ACCESSORY:TAPA,HAS_ACCESSORY,0.88,FRASCO VIDRIO AMBAR IMPORTADO 100ML C/TAPA Y TAPON INTERNO.
PRODUCT:5537,FEATURE:IMPORTADO,HAS_FEATURE,0.8,FRASCO VIDRIO AMBAR IMPORTADO 100ML C/TAPA Y TAPON INTERNO.
PRODUCT:5537,MATERIAL:VIDRIO,HAS_MATERIAL,0.94,FRASCO VIDRIO AMBAR IMPORTADO 100ML C/TAPA Y TAPON INTERNO.
PRODUCT:5537,COLOR:AMBAR,HAS_COLOR,0.94,FRASCO VIDRIO AMBAR IMPORTADO 100ML C/TAPA Y TAPON INTERNO.
PRODUCT:5537,CAPACITY:100ML,HAS_CAPACITY,0.95,FRASCO VIDRIO AMBAR IMPORTADO 100ML C/TAPA Y TAPON INTERNO.
PRODUCT:5538,TYPE:FRASCO,HAS_TYPE,0.93,FRASCO PET AMBAR 120ML B28 C/TAPA DISPENSADOR GEL
PRODUCT:5538,SUBTYPE:DISPENSADOR,HAS_SUBTYPE,0.95,FRASCO PET AMBAR 120ML B28 C/TAPA DISPENSADOR GEL
PRODUCT:5538,ACCESSORY:TAPA,HAS_ACCESSORY,0.88,FRASCO PET AMBAR 120ML B28 C/TAPA DISPENSADOR GEL
PRODUCT:5538,MATERIAL:PET,HAS_MATERIAL,0.94,FRASCO PET AMBAR 120ML B28 C/TAPA DISPENSADOR GEL
PRODUCT:5538,COLOR:AMBAR,HAS_COLOR,0.94,FRASCO PET AMBAR 120ML B28 C/TAPA DISPENSADOR GEL
PRODUCT:5538,CAPACITY:120ML,HAS_CAPACITY,0.95,FRASCO PET AMBAR 120ML B28 C/TAPA DISPENSADOR GEL
PRODUCT:5538,MOUTH_SIZE:28MM,HAS_MOUTH_SIZE,0.92,FRASCO PET AMBAR 120ML B28 C/TAPA DISPENSADOR GEL
PRODUCT:5539,TYPE:FRASCO,HAS_TYPE,0.93,FRASCO PET AMBAR 120ML B28 C/TAPA TRIGGER
PRODUCT:5539,ACCESSORY:TAPA,HAS_ACCESSORY,0.9,FRASCO PET AMBAR 120ML B28 C/TAPA TRIGGER
PRODUCT:5539,ACCESSORY:GATILLO,HAS_ACCESSORY,0.9,FRASCO PET AMBAR 120ML B28 C/TAPA TRIGGER
PRODUCT:5539,MATERIAL:PET,HAS_MATERIAL,0.94,FRASCO PET AMBAR 120ML B28 C/TAPA TRIGGER
PRODUCT:5539,COLOR:AMBAR,HAS_COLOR,0.94,FRASCO PET AMBAR 120ML B28 C/TAPA TRIGGER
PRODUCT:5539,CAPACITY:120ML,HAS_CAPACITY,0.95,FRASCO PET AMBAR 120ML B28 C/TAPA TRIGGER
PRODUCT:5539,MOUTH_SIZE:28MM,HAS_MOUTH_SIZE,0.92,FRASCO PET AMBAR 120ML B28 C/TAPA TRIGGER
PRODUCT:5540,TYPE:FRASCO,HAS_TYPE,0.93,FRASCO PET AMBAR 120ML B28 C/TAPA SPRAY
PRODUCT:5540,SUBTYPE:ATOMIZADOR,HAS_SUBTYPE,0.95,FRASCO PET AMBAR 120ML B28 C/TAPA SPRAY
PRODUCT:5540,ACCESSORY:TAPA,HAS_ACCESSORY,0.88,FRASCO PET AMBAR 120ML B28 C/TAPA SPRAY
PRODUCT:5540,MATERIAL:PET,HAS_MATERIAL,0.94,FRASCO PET AMBAR 120ML B28 C/TAPA SPRAY
PRODUCT:5540,COLOR:AMBAR,HAS_COLOR,0.94,FRASCO PET AMBAR 120ML B28 C/TAPA SPRAY
PRODUCT:5540,CAPACITY:120ML,HAS_CAPACITY,0.95,FRASCO PET AMBAR 120ML B28 C/TAPA SPRAY
PRODUCT:5540,MOUTH_SIZE:28MM,HAS_MOUTH_SIZE,0.92,FRASCO PET AMBAR 120ML B28 C/TAPA SPRAY
PRODUCT:5543,COLOR:ROJO,HAS_COLOR,0.94,PEPEL TORNASOL ROJO 100 TIRAS
PRODUCT:5546,TYPE:FRASCO,HAS_TYPE,0.93,FRASCO VIDRIO TRANSPARENTE CUADRADO 50ML C/TAPA Y CHUPON DORADO N18
PRODUCT:5546,SUBTYPE:CHUPON,HAS_SUBTYPE,0.94,FRASCO VIDRIO TRANSPARENTE CUADRADO 50ML C/TAPA Y CHUPON DORADO N18
PRODUCT:5546,ACCESSORY:CHUPON,HAS_ACCESSORY,0.92,FRASCO VIDRIO TRANSPARENTE CUADRADO 50ML C/TAPA Y CHUPON DORADO N18
PRODUCT:5546,ACCESSORY:TAPA,HAS_ACCESSORY,0.92,FRASCO VIDRIO TRANSPARENTE CUADRADO 50ML C/TAPA Y CHUPON DORADO N18
PRODUCT:5546,MATERIAL:VIDRIO,HAS_MATERIAL,0.94,FRASCO VIDRIO TRANSPARENTE CUADRADO 50ML C/TAPA Y CHUPON DORADO N18
PRODUCT:5546,COLOR:DORADO,HAS_COLOR,0.94,FRASCO VIDRIO TRANSPARENTE CUADRADO 50ML C/TAPA Y CHUPON DORADO N18
PRODUCT:5546,CAPACITY:50ML,HAS_CAPACITY,0.95,FRASCO VIDRIO TRANSPARENTE CUADRADO 50ML C/TAPA Y CHUPON DORADO N18
PRODUCT:5546,MOUTH_SIZE:18MM,HAS_MOUTH_SIZE,0.92,FRASCO VIDRIO TRANSPARENTE CUADRADO 50ML C/TAPA Y CHUPON DORADO N18
PRODUCT:5549,TYPE:GOTERO,HAS_TYPE,0.95,GOTERO VIDRIO AMBAR 100ML TAPA METALIZADA DORADA Y CHUPON
PRODUCT:5549,SUBTYPE:CHUPON,HAS_SUBTYPE,0.94,GOTERO VIDRIO AMBAR 100ML TAPA METALIZADA DORADA Y CHUPON
PRODUCT:5549,ACCESSORY:CHUPON,HAS_ACCESSORY,0.92,GOTERO VIDRIO AMBAR 100ML TAPA METALIZADA DORADA Y CHUPON
PRODUCT:5549,ACCESSORY:TAPA,HAS_ACCESSORY,0.92,GOTERO VIDRIO AMBAR 100ML TAPA METALIZADA DORADA Y CHUPON
PRODUCT:5549,MATERIAL:VIDRIO,HAS_MATERIAL,0.94,GOTERO VIDRIO AMBAR 100ML TAPA METALIZADA DORADA Y CHUPON
PRODUCT:5549,COLOR:AMBAR,HAS_COLOR,0.94,GOTERO VIDRIO AMBAR 100ML TAPA METALIZADA DORADA Y CHUPON
PRODUCT:5549,CAPACITY:100ML,HAS_CAPACITY,0.95,GOTERO VIDRIO AMBAR 100ML TAPA METALIZADA DORADA Y CHUPON
PRODUCT:5550,TYPE:GOTERO,HAS_TYPE,0.95,GOTERO VIDRIO AMBAR 50ML TAPA METALIZADA DORADA Y CHUPON
PRODUCT:5550,SUBTYPE:CHUPON,HAS_SUBTYPE,0.94,GOTERO VIDRIO AMBAR 50ML TAPA METALIZADA DORADA Y CHUPON
PRODUCT:5550,ACCESSORY:CHUPON,HAS_ACCESSORY,0.92,GOTERO VIDRIO AMBAR 50ML TAPA METALIZADA DORADA Y CHUPON
PRODUCT:5550,ACCESSORY:TAPA,HAS_ACCESSORY,0.92,GOTERO VIDRIO AMBAR 50ML TAPA METALIZADA DORADA Y CHUPON
PRODUCT:5550,MATERIAL:VIDRIO,HAS_MATERIAL,0.94,GOTERO VIDRIO AMBAR 50ML TAPA METALIZADA DORADA Y CHUPON
PRODUCT:5550,COLOR:AMBAR,HAS_COLOR,0.94,GOTERO VIDRIO AMBAR 50ML TAPA METALIZADA DORADA Y CHUPON
PRODUCT:5550,CAPACITY:50ML,HAS_CAPACITY,0.95,GOTERO VIDRIO AMBAR 50ML TAPA METALIZADA DORADA Y CHUPON
PRODUCT:5551,TYPE:TAPA,HAS_TYPE,0.9,TAPA FLIP TOP BLANCO N20
PRODUCT:5551,ACCESSORY:TAPA,HAS_ACCESSORY,0.88,TAPA FLIP TOP BLANCO N20
PRODUCT:5551,COLOR:BLANCO,HAS_COLOR,0.94,TAPA FLIP TOP BLANCO N20
PRODUCT:5551,MOUTH_SIZE:20MM,HAS_MOUTH_SIZE,0.92,TAPA FLIP TOP BLANCO N20
PRODUCT:5552,TYPE:CREMERO,HAS_TYPE,0.94,CREMERO SIMPLE 30GR C/ TAPA Y LAINA NEGRO
PRODUCT:5552,SUBTYPE:CREMERO,HAS_SUBTYPE,0.95,CREMERO SIMPLE 30GR C/ TAPA Y LAINA NEGRO
