product_id,supplier_norm,product_name,supplier,unit_cost,avg_unit_cost,capacity_units,purchase_lines,last_purchase,supplier_capacity,delivery_days
5555,COMERCIAL FERRETERA SARASARA S A C,FRASCO GOTERO INTERNO VIDRIO AMBAR  50ML B18 C/TAPA,COMERCIAL FERRETERA SARASARA S.A.C.,1.2,1.2,25,1,2026-01-17,4424,3
5556,COMERCIAL FERRETERA SARASARA S A C,FRASCO GOTERO INTERNO VIDRIO AMBAR 15ML B18 C/TAPA,COMERCIAL FERRETERA SARASARA S.A.C.,0.9,0.9,25,1,2026-01-17,4424,3
5558,COMERCIAL FERRETERA SARASARA S A C,FRASCO PET TRANSPARENTE 200ML CON TAPA SPRAY N24,COMERCIAL FERRETERA SARASARA S.A.C.,2.0,2.0,25,1,2026-01-17,4424,3
5559,COMERCIAL FERRETERA SARASARA S A C,FRASCO VIDRIO NEGRO 10ML C/TAPA Y TAPON N18,COMERCIAL FERRETERA SARASARA S.A.C.,1.0,1.0,100,1,2026-01-30,4424,3
5560,COMERCIAL FERRETERA SARASARA S A C,LIPSTICK / BALSAMO LABIAL BLANCO 15ML,COMERCIAL FERRETERA SARASARA S.A.C.,1.7,1.7,100,1,2026-01-30,4424,3
5561,COMERCIAL FERRETERA SARASARA S A C,FRASCO ESMALTE VIDRIO TRANSPARENTE OVALADO 8ML CON BROCHA Y TAPA,COMERCIAL FERRETERA SARASARA S.A.C.,0.8,0.8,50,1,2026-02-03,4424,3
5561,ENVIPLAST E I R L,FRASCO ESMALTE VIDRIO TRANSPARENTE OVALADO 8ML CON BROCHA Y TAPA,ENVIPLAST E.I.R.L.,0.8,0.8,50,1,2026-03-02,2050,1
5562,COMERCIAL FERRETERA SARASARA S A C,POTE PLASTICO BLANCO 20GR CON TAPA B40,COMERCIAL FERRETERA SARASARA S.A.C.,0.24,0.24,100,1,2026-02-03,4424,3
5562,ENVIPLAST E I R L,POTE PLASTICO BLANCO 20GR CON TAPA B40,ENVIPLAST E.I.R.L.,0.24,0.24,100,1,2026-03-03,2050,1
5563,COMERCIAL FERRETERA SARASARA S A C,FRASCO PET AMBAR 60ML CON TAPA Y TAPON B28,COMERCIAL FERRETERA SARASARA S.A.C.,0.82,0.82,50,1,2026-02-03,4424,3
5563,MULTIGLASS PLASTIC E I R L,FRASCO PET AMBAR 60ML CON TAPA Y TAPON B28,MULTIGLASS & PLASTIC E.I.R.L.,0.65,0.65,100,1,2026-03-05,2350,1
5564,COMERCIAL FERRETERA SARASARA S A C,FRASCO PET BLANCO 60ML C/TAPA SPRAY N20,COMERCIAL FERRETERA SARASARA S.A.C.,1.0,1.0,50,1,2026-02-03,4424,3
5565,CORPORACION PROMELAB E I R L,FRASCO DE VIDRIO AMBAR BOCA ANCHA TAPA AZUL 1L,CORPORACION PROMELAB E.I.R.L.,10.0,10.0,8,4,2026-03-10,1250,1
5566,CORPORACION PROMELAB E I R L,CEPILLO DE LIMPIEZA PARA PROBETA DE 100ML,CORPORACION PROMELAB E.I.R.L.,2.5,2.5,2,1,2026-01-06,1250,1
5567,CORPORACION PROMELAB E I R L,CEPILLO DE LIMPIEZA PARA PROBETA DE 250ML,CORPORACION PROMELAB E.I.R.L.,3.0,3.0,2,1,2026-01-06,1250,1
5568,CORPORACION PROMELAB E I R L,CEPILLO DE LIMPIEZA PARA PROBETA DE 500ML,CORPORACION PROMELAB E.I.R.L.,5.0,5.0,2,1,2026-01-06,1250,1
5569,INVERSIONES AGO S A C,FRASCO PEAD PLASTICO AMARILLO CILINDRO 350ML,INVERSIONES AGO S.A.C.,0.04,0.04,1,1,2026-01-21,6084,1
5570,INVERSIONES AGO S A C,FRASCO PEAD PLASTICO AMARILLO CILINDRO 150ML,INVERSIONES AGO S.A.C.,0.04,0.04,1,1,2026-01-21,6084,1
5571,INVERSIONES AGO S A C,BOMBA ATOMIZADORA ACANALADO N24/410 NEGRO,INVERSIONES AGO S.A.C.,0.04,0.04,2,1,2026-01-21,6084,1
5572,IMPORTADORA ANDINA E I R L,MATRAZ ERLENMEYER DE POLIPROPILENO 250ML,IMPORTADORA ANDINA E.I.R.L,17.87167,17.87167,6,1,2026-01-23,66,1
5574,MATRAZ PERU E I R L,TERMOMETRO DE VIDRIO -20 +150,MATRAZ PERU E.I.R.L.,19.0,19.0,5,2,2026-02-13,1697,1
5575,CORPORACION PROMELAB E I R L,TUBO DE ENSAYO T/ROSCA 20*150MM - PYREX,CORPORACION PROMELAB E.I.R.L.,2.0,2.0,10,1,2026-02-05,1250,1
5578,GRIT LABS S A C,Balanza 200g-0.01g,GRIT LABS S.A.C.,9.9,9.9,10,1,2026-03-26,11,3
5579,COMERCIAL FERRETERA SARASARA S A C,FRASCO ESMALTE VIDRIO TRANSPARENTE 15ML CON BROCHA Y TAPA,COMERCIAL FERRETERA SARASARA S.A.C.,1.0,1.0,100,1,2026-02-23,4424,3
5580,COMERCIAL FERRETERA SARASARA S A C,POTE PROTEINA 3.3KG,COMERCIAL FERRETERA SARASARA S.A.C.,3.5,3.5,25,1,2026-02-23,4424,3
5581,ENVIPLAST E I R L,SOLO TAPA SPRAY MINI PISTOLA NEGRA N20,ENVIPLAST E.I.R.L.,0.6,0.6,100,1,2026-02-24,2050,1
5582,CORPORACION PROMELAB E I R L,PIPETEADOR DE CREMALLERA AZUL (PUMP) 2ML,CORPORACION PROMELAB E.I.R.L.,13.0,13.0,2,1,2026-02-25,1250,1
5583,ENVIPLAST E I R L,FRASCO PET CAMPANA 300ML BLANCO C/T SPRAY PISTOLA PVE,ENVIPLAST E.I.R.L.,1.8,1.8,100,1,2026-02-23,2050,1
5584,IMPORTACIONES JIM SAN CHANG SOCIEDAD ANONIMA CERRADA,SOLO TAPA ESPUMERO B28,IMPORTACIONES JIM SAN CHANG SOCIEDAD ANONIMA CERRADA,1.1278,1.1278,500,1,2026-02-26,2000,3
5586,INVERSIONES AGO S A C,ENVASE PEAD BLANCO CILINDRO 350ML,INVERSIONES AGO S.A.C.,0.65,0.65,500,1,2026-02-26,6084,1
5587,CRISTOFER IMPORT EIRL,VASO DE PLASTICO GRADUADO ALTO RELIEVE 500ML ISOLAB,CRISTOFER IMPORT EIRL,14.0,14.0,6,1,2026-03-02,300,1
5588,IMPORTACIONES JIM SAN CHANG SOCIEDAD ANONIMA CERRADA,TAPA DISPENSADORA NEGRO B28MM,IMPORTACIONES JIM SAN CHANG SOCIEDAD ANONIMA CERRADA,0.45629,0.45629,1000,1,2026-03-02,2000,3
5590,BIO CHEMICALSS S A C,FIOLA 1L VIDRIO,BIO CHEMICALSS S.A.C.,33.0,33.0,1,1,2026-04-17,500,1
5590,CORPORACION PROMELAB E I R L,FIOLA 1L VIDRIO,CORPORACION PROMELAB E.I.R.L.,20.0,20.0,2,2,2026-04-29,1250,1
5593,ENVIPLAST E I R L,FRASCO PET AZUL 250ML C/TAPA DISPENSADORA N24,ENVIPLAST E.I.R.L.,2.1,2.1,24,1,2026-03-03,2050,1
5594,MULTIGLASS PLASTIC E I R L,POTE CREMERO SIMPLE C/ CINTILLO PLATEADO 200GR C/TAPA Y LAINA,MULTIGLASS & PLASTIC E.I.R.L.,3.3,3.3,25,2,2026-04-06,2350,1
5595,COMERCIAL FERRETERA SARASARA S A C,FRASCO GOTERO INTERNO VIDRIO AZUL 10ML B/18 C/TAPA,COMERCIAL FERRETERA SARASARA S.A.C.,0.9,0.9,500,1,2026-03-06,4424,3
5596,ENVIPLAST E I R L,CREMERO DE VIDRIO 50GR PAVONADO,ENVIPLAST E.I.R.L.,1.8,1.8,120,2,2026-03-31,2050,1
5596,MULTIGLASS PLASTIC E I R L,CREMERO DE VIDRIO 50GR PAVONADO,MULTIGLASS & PLASTIC E.I.R.L.,3.0,3.0,50,1,2026-03-06,2350,1
5597,ENVASES DEL PERU WILDOR EIRL,POTE DE VIDRIO RECTO TRANPARENTE C/ TAPA METALIZADA 458ML,ENVASES DEL PERU WILDOR EIRL,1.8,1.8,96,1,2026-03-11,823,3
5598,ENVIPLAST E I R L,TAPA PRESS N°24,ENVIPLAST E.I.R.L.,0.8,0.8,50,1,2026-03-13,2050,1
5599,ENVIPLAST E I R L,POTE PLASTICO BLANCO ALTO 300GR C/TAPA Y LAINA,ENVIPLAST E.I.R.L.,1.8,1.8,50,1,2026-03-30,2050,1
5600,ENVIPLAST E I R L,POTE PLASTICO BLANCO 200GR C/TAPA Y LAINA,ENVIPLAST E.I.R.L.,1.5,1.5,50,1,2026-03-30,2050,1
5602,BIO CHEMICALSS S A C,PIPETA SEREOLOGICA GRADUADA VIDRIO 2ML,BIO CHEMICALSS S.A.C.,4.5,4.5,12,1,2026-04-29,500,1
5602,CORPORACION PROMELAB E I R L,PIPETA SEREOLOGICA GRADUADA VIDRIO 2ML,CORPORACION PROMELAB E.I.R.L.,3.0,3.0,5,1,2026-03-27,1250,1
5603,CORPORACION PROMELAB E I R L,PIPETA SEREOLOGICA GRADUADA VIDRIO 3ML,CORPORACION PROMELAB E.I.R.L.,2.5,2.5,5,1,2026-03-27,1250,1
5604,ENVIPLAST E I R L,SOLO TAPA GOTERO INTERNO Y TAPON N18,ENVIPLAST E.I.R.L.,0.12,0.12,25,1,2026-04-01,2050,1
5605,CORPORACION PROMELAB E I R L,MATRAZ CON PICO KITAZATO DE VIDRIO 500ML,CORPORACION PROMELAB E.I.R.L.,15.0,15.0,1,1,2026-04-06,1250,1
5607,ENVIPLAST E I R L,TUBO PARA BRILLO LABIAL 10ML GLOSS,ENVIPLAST E.I.R.L.,2.0,2.0,30,1,2026-04-08,2050,1
5608,CORPORACION PROMELAB E I R L,CRISOL 25ML,CORPORACION PROMELAB E.I.R.L.,2.5,2.5,100,1,2026-04-10,1250,1
5610,INVERSIONES AGO S A C,FRASCO LAVAVAJILLA PET 500ML S/TAPA,INVERSIONES AGO S.A.C.,0.6,0.6,500,1,2026-04-14,6084,1
5611,INVERSIONES AGO S A C,FRASCO PET TRANSPARENTE GATILLO 650ML MOD IP S/TAPA B28,INVERSIONES AGO S.A.C.,0.71,0.71,500,1,2026-04-14,6084,1
5612,INVERSIONES AGO S A C,PET JABONERA TRANSPARENTE 28GR 400ML S/TAPA B28,INVERSIONES AGO S.A.C.,0.45,0.45,500,1,2026-04-14,6084,1
5613,INVERSIONES AGO S A C,SOLO TRIGGER MINI GATILLO BLANCO B24,INVERSIONES AGO S.A.C.,0.56,0.56,1000,1,2026-04-14,6084,1
5614,BIO CHEMICALSS S A C,BURETA DE VIDRIO C/LLAVE TEFLON 50ML,BIO CHEMICALSS S.A.C.,45.0,45.0,2,1,2026-04-17,500,1
5615,ENVIPLAST E I R L,CUCHARA DE POLIETILENO PARA STEVIA,ENVIPLAST E.I.R.L.,0.07,0.07,2000,1,2026-04-21,2050,1
5616,BIO CHEMICALSS S A C,TUBO DE ENSAYO T/ROSCA 20*125 PYREX,BIO CHEMICALSS S.A.C.,2.0,2.0,5,1,2026-04-30,500,1
5617,BIO CHEMICALSS S A C,PIPETA SEREOLOGICA 1ML - BOECO AZUL,BIO CHEMICALSS S.A.C.,4.5,4.5,12,1,2026-04-29,500,1
6514,ENVIPLAST E I R L,GOTERO VIDRIO AMBAR 20ML TAPA METALIZADA DORADA Y CHUPON,ENVIPLAST E.I.R.L.,1.3,1.3,50,1,2026-04-18,2050,1
